LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT2,BILL_AMT5,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default_payment_next_month
180000,female,high school,married,40,0,0,0,-2,-2,-2,24262.0,1645.0,4262.0,2083.0,792,1645.0,0.0,811.0,0
200000,female,graduate school,married,29,-1,-1,-1,-1,-1,-1,2210.0,1542.0,2215.0,2451.0,3043,1542.0,0.0,0.0,0
80000,female,graduate school,single,29,1,-2,-1,-1,-1,-2,0.0,0.0,0.0,1612.0,10000,0.0,0.0,1800.0,0
120000,female,university,single,29,0,0,0,0,-1,-1,77817.0,3095.0,3508.0,2003.0,2772,3095.0,9500.0,2803.0,0
50000,female,university,single,29,0,0,2,0,0,0,31866.0,31384.0,4000.0,0.0,3000,4000.0,3000.0,4000.0,0
260000,female,others,single,30,-2,-2,-2,-2,-2,-2,280.0,5492.0,280.0,6160.0,9439,5492.0,397.0,1790.0,0
180000,female,graduate school,single,30,1,-1,0,0,-1,-1,3095.0,926.0,3095.0,5000.0,6022,2566.0,711.0,2419.0,0
130000,female,university,married,30,-1,-1,-1,-1,-1,-1,1650.0,1650.0,1650.0,1650.0,1650,1650.0,1650.0,1650.0,1
110000,female,university,married,30,1,2,2,2,2,0,70382.0,70930.0,3200.0,3200.0,2600,0.0,2650.0,3100.0,0
50000,female,university,married,44,0,0,0,0,0,0,47955.0,19535.0,2007.0,10109.0,1514,1000.0,1000.0,1000.0,0
500000,female,graduate school,married,46,0,0,0,0,0,-1,64144.0,61613.0,10000.0,10000.0,10000,9570.600000000013,9500.0,9600.0,0
360000,female,graduate school,single,32,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
80000,female,university,married,34,-1,-1,-1,-1,0,-1,5030.0,3201.0,5030.0,1964.0,7568,0.0,5026.0,2371.0,0
10000,female,graduate school,single,33,2,2,2,0,0,0,9354.0,7814.0,3000.0,0.0,1000,0.0,0.0,0.0,0
320000,female,graduate school,married,34,-2,-2,-1,0,0,0,967.0,9433.0,967.0,10401.100000000024,9433,0.0,0.0,3090.0,0
30000,female,high school,married,32,0,-1,-1,-1,0,-1,26108.0,22136.0,10300.0,10401.100000000024,10000,509.0,9500.0,9600.0,0
80000,female,high school,married,32,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
160000,female,university,married,34,1,2,2,2,0,0,77290.0,66893.0,0.0,4500.0,2500,3000.0,3000.0,4000.0,0
490000,female,graduate school,single,34,0,0,-1,-1,-1,-1,14474.0,7672.0,5038.0,3404.0,10000,7672.0,2295.0,9004.0,0
220000,female,graduate school,married,35,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
450000,female,graduate school,married,35,-1,-1,-2,2,-1,-1,0.0,390.0,0.0,0.0,390,390.0,390.0,390.0,0
370000,female,high school,married,35,-1,-1,0,-1,0,0,4821.0,32774.0,8190.0,6000.0,10000,9570.600000000013,9500.0,9600.0,0
80000,female,high school,married,34,0,0,2,2,2,0,47586.0,46132.0,5000.0,2000.0,2000,0.0,2000.0,2000.0,1
360000,female,graduate school,married,47,2,2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1
60000,female,university,married,42,0,0,0,0,0,0,55834.0,57550.0,2579.0,2047.0,2024,2180.0,2321.0,2500.0,0
50000,female,graduate school,married,45,-1,-1,-1,-1,-1,-1,1664.0,7976.0,1669.0,5413.0,2734,7976.0,0.0,7000.0,0
160000,female,university,married,49,-1,-1,-1,-2,-2,-2,2389.0,0.0,2389.0,0.0,0,0.0,0.0,0.0,0
260000,female,high school,married,41,0,0,0,0,0,0,136905.5000000001,115883.00000000003,10000.0,10401.100000000024,9170,4853.0,4531.0,3909.0,0
220000,female,university,single,45,-1,-1,-1,-1,-1,0,990.0,5538.0,990.0,990.0,990,5538.0,1206.0,1204.0,0
60000,female,high school,married,46,2,3,3,3,2,2,44509.0,45918.0,1500.0,1500.0,1500,1500.0,3000.0,5300.0,1
220000,female,graduate school,married,38,1,2,2,0,0,0,136905.5000000001,115883.00000000003,10000.0,0.0,8000,9570.600000000013,8000.0,9600.0,0
290000,female,graduate school,married,39,-1,-1,-1,-1,-1,-1,264.0,264.0,264.0,264.0,264,264.0,264.0,264.0,0
130000,female,high school,single,40,0,0,0,0,-2,-2,99363.0,-32.0,5000.0,5000.0,3000,0.0,0.0,1000.0,0
200000,female,university,married,41,0,-1,-1,-1,0,0,678.0,55229.0,1000.0,1350.0,10000,2200.0,2500.0,2300.0,0
200000,female,high school,others,37,1,-1,-1,-1,-1,-1,35000.0,22800.0,10300.0,5000.0,4000,9570.600000000013,5716.0,0.0,0
110000,female,high school,others,44,2,2,2,2,2,2,39694.0,42090.0,2000.0,2000.0,1700,1600.0,1800.0,1800.0,1
30000,female,high school,married,45,2,-1,-1,2,0,0,12110.0,15131.0,10300.0,3000.0,0,1000.0,2000.0,0.0,1
30000,female,university,married,42,0,0,0,0,0,0,47912.0,26410.0,1700.0,1755.0,1500,1000.0,1909.0,1000.0,0
100000,female,university,married,41,-1,-1,-1,-1,-1,0,0.0,1900.0,0.0,368.0,0,1900.0,0.0,1145.0,0
360000,female,university,married,44,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
140000,female,university,married,38,0,0,2,0,0,0,96604.0,95912.0,10300.0,0.0,10000,5000.0,6000.0,6000.0,0
50000,female,high school,married,47,0,0,0,0,0,0,9769.0,13460.0,4000.0,2000.0,2000,3000.0,4000.0,846.0,0
70000,female,high school,married,35,-1,-1,-1,-1,-1,-1,1473.0,1311.0,1473.0,390.0,390,1311.0,1933.0,0.0,0
60000,female,high school,single,48,2,2,0,0,0,0,43533.0,37988.0,0.0,1700.0,1700,2000.0,1500.0,1600.0,0
360000,female,high school,single,39,1,-2,-2,-2,-2,-2,0.0,560.0,0.0,271.0,0,561.0,0.0,0.0,0
240000,female,graduate school,married,40,1,-1,-1,-1,-1,-1,9965.0,4100.0,9965.0,4100.0,4100,4100.0,4100.0,4732.0,0
200000,female,graduate school,single,30,-2,-2,-2,-2,-2,-2,896.0,8536.0,900.0,674.0,6450,8579.0,9500.0,9600.0,0
100000,female,high school,married,35,0,0,0,0,0,0,76621.0,83869.0,3000.0,4000.0,8000,4000.0,3500.0,3600.0,0
50000,female,university,married,41,0,0,0,0,0,0,10184.0,12458.0,1172.0,1192.0,1202,446.0,462.0,464.0,0
100000,female,university,single,41,0,0,0,0,0,0,96813.0,70468.0,3600.0,3289.0,2632,2449.0,2300.0,2539.0,0
270000,female,others,single,42,-2,-2,-2,-2,-2,-2,1843.0,637.0,1859.0,9190.0,2072,637.0,238.0,0.0,0
50000,female,high school,married,48,0,0,0,0,0,0,35712.0,6373.0,4100.0,1150.0,1200,1000.0,1000.0,1500.0,0
300000,female,university,married,41,-1,-1,-1,-1,-1,-1,1982.0,5113.0,1982.0,2267.0,7523,5113.0,4121.0,6532.0,0
50000,female,university,married,40,0,0,0,0,0,0,32711.0,32479.0,2000.0,3000.0,3000,3000.0,2000.0,1000.0,1
80000,female,high school,married,41,0,-1,-1,-1,-1,-1,1833.0,1596.0,1835.0,2458.0,834,1600.0,855.0,0.0,0
200000,female,graduate school,married,31,0,0,2,2,0,0,82105.0,74090.0,6808.0,3300.0,0,2720.0,2700.0,2700.0,0
340000,female,university,single,31,5,4,4,3,2,0,136905.5000000001,115883.00000000003,3000.0,0.0,0,1000.0,4320.0,9600.0,1
310000,female,graduate school,married,31,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,10401.100000000024,0,0.0,1635.0,3008.0,0
80000,female,university,single,31,0,0,0,0,-1,-1,17536.0,10287.0,2302.0,1774.0,1000,9570.600000000013,3295.0,4122.0,0
210000,female,graduate school,single,31,-1,-1,-1,-1,-1,-1,422.0,-174.0,422.0,815.0,191,0.0,646.0,1125.0,0
80000,female,graduate school,single,32,0,0,0,0,0,0,72984.0,78091.0,4000.0,3000.0,2800,3000.0,3000.0,3000.0,0
500000,female,university,married,32,0,0,0,0,0,0,136905.5000000001,115883.00000000003,10300.0,10401.100000000024,10000,9000.0,9000.0,9600.0,0
260000,female,university,married,35,0,0,-1,0,0,0,7926.0,21946.0,2036.0,10401.100000000024,6094,3530.0,9500.0,9600.0,0
120000,female,university,married,41,-1,-1,-1,-1,-1,0,8209.0,6013.0,8209.0,421.0,5000,6013.0,0.0,7600.0,0
100000,female,high school,married,41,0,0,0,0,0,0,70978.0,68116.0,2548.0,2687.0,2997,2147.0,2369.0,2434.0,0
60000,female,university,married,35,2,0,0,2,2,2,45436.0,34488.0,1700.0,2500.0,2600,1500.0,0.0,1500.0,1
190000,female,graduate school,married,36,-1,-1,-1,-1,0,0,4923.0,6383.0,4923.0,0.0,6383,2.0,0.0,1809.0,0
100000,female,high school,married,35,2,2,2,2,2,2,97002.0,103384.0,5500.0,8200.0,0,8000.0,0.0,8600.0,1
380000,female,university,married,37,0,0,0,0,0,2,14381.0,15949.0,1204.0,1300.0,1242,1900.0,0.0,3000.0,0
350000,female,graduate school,single,44,1,2,2,2,2,-1,8890.0,1807.0,1871.0,7.0,1807,0.0,9500.0,5628.0,1
100000,female,high school,married,39,0,0,0,0,0,0,99580.0,70400.0,4296.0,4068.0,2037,1408.0,0.0,0.0,0
100000,female,graduate school,single,31,0,0,0,0,0,0,97239.0,53183.0,3703.0,4091.0,3403,2001.0,2004.0,2000.0,0
150000,female,university,married,32,-1,-1,-1,-1,-1,-1,3782.0,3360.0,3782.0,316.0,5469,3360.0,2399.0,4358.0,0
150000,female,university,married,33,1,2,2,2,2,2,6565.0,8823.0,1200.0,0.0,2823,0.0,3530.0,0.0,1
150000,female,graduate school,married,38,0,0,0,0,-1,-1,96560.0,508.0,3506.0,5000.0,5003,508.0,0.0,0.0,0
460000,female,graduate school,single,35,1,-1,-1,0,0,0,693.0,115883.00000000003,707.0,10401.100000000024,5000,4593.0,9500.0,0.0,0
100000,female,university,single,44,2,2,2,2,2,2,107001.0,105598.0,5700.0,5400.0,3700,4000.0,3600.0,4500.0,1
230000,female,university,single,38,0,0,0,0,0,0,76607.0,82564.0,3000.0,3500.0,3000,3500.0,3000.0,3000.0,0
10000,female,university,married,38,1,3,2,0,-1,0,3771.0,5039.0,0.0,0.0,1000,5039.0,375.0,0.0,1
200000,female,high school,married,44,-2,-2,-2,-2,-2,-2,390.0,390.0,390.0,390.0,390,390.0,390.0,540.0,0
140000,female,university,married,34,0,0,0,0,0,0,129173.0,93273.0,4873.0,4691.0,4000,4000.0,4000.0,4000.0,0
370000,female,high school,married,46,-2,-2,-2,-2,-2,-2,2110.0,4577.0,2120.0,10136.0,808,4599.0,0.0,2150.0,0
50000,female,high school,married,49,0,0,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
160000,female,university,married,36,-1,-1,-1,-1,-1,-1,206.0,740.0,206.0,886.0,679,740.0,539.0,0.0,0
80000,female,high school,single,43,0,0,0,0,0,0,77532.0,50001.0,3332.0,3051.0,2600,1877.0,1767.0,1797.0,0
240000,female,graduate school,single,33,0,0,0,0,0,0,57174.0,39694.0,10300.0,10401.100000000024,10000,9570.600000000013,9500.0,7458.0,0
160000,female,high school,single,33,-1,2,2,2,2,-2,755.0,-232.01,0.0,10401.100000000024,0,0.0,0.0,3000.0,0
50000,female,high school,married,44,0,0,-1,0,0,0,38491.0,2900.0,1063.0,900.0,1000,1000.0,100.0,0.0,1
180000,female,university,single,38,0,0,0,0,0,0,136905.5000000001,115883.00000000003,7294.0,6792.0,5490,5156.0,5232.0,6288.0,0
50000,female,high school,married,46,0,0,0,0,2,-1,58544.0,816.0,2200.0,3000.0,1218,0.0,1000.0,2934.0,0
500000,female,graduate school,single,32,0,0,0,0,0,0,136905.5000000001,115883.00000000003,10000.0,10000.0,7000,7000.0,6799.0,7000.0,0
200000,female,graduate school,married,34,-2,-2,-2,-2,-2,-2,5895.0,11564.0,5938.0,10401.100000000024,10000,9570.600000000013,9500.0,9600.0,0
60000,female,high school,single,44,0,0,0,0,0,0,57765.0,32113.0,2300.0,2600.0,1600,1200.0,2000.0,1300.0,0
50000,female,university,single,46,1,3,2,0,0,0,51194.0,10147.0,0.0,0.0,1200,400.0,400.0,400.0,0
50000,female,high school,single,44,2,2,2,2,2,2,42115.0,44644.0,2100.0,0.0,3500,2000.0,0.0,2000.0,1
210000,female,university,single,27,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1
60000,female,university,married,27,1,2,0,0,2,0,10099.0,12581.0,0.0,1617.0,2000,0.0,270.0,1000.0,0
140000,female,graduate school,single,28,-1,-1,-1,-1,-1,0,1272.0,1914.0,2000.0,1500.0,3000,1914.0,0.0,3287.0,1
260000,female,graduate school,married,35,-2,-2,-2,-2,-1,-1,-124.0,360.0,0.0,0.0,1723,366.0,882.0,0.0,1
300000,female,graduate school,married,40,-2,-2,-2,-2,-2,-2,3717.0,25.0,3717.0,4541.0,5620,25.0,0.0,7140.0,0
500000,female,university,married,36,-2,-2,-2,-2,-2,-2,229.0,19611.0,230.0,625.0,10000,9570.600000000013,3117.0,9600.0,0
140000,female,graduate school,married,34,-1,-1,-2,-2,-2,-1,0.0,0.0,0.0,0.0,0,0.0,840.0,1380.0,0
290000,female,high school,married,49,2,2,2,0,0,0,136905.5000000001,115883.00000000003,10300.0,0.0,10000,7238.0,8467.0,9600.0,1
360000,female,graduate school,single,27,0,0,0,0,0,0,85875.0,71180.0,3967.0,4213.0,3741,2353.0,2471.0,2327.0,0
20000,female,university,single,27,0,0,0,0,2,0,10222.0,12331.0,1500.0,1188.0,2073,0.0,1000.0,3390.0,0
190000,female,university,single,27,0,0,0,0,0,0,126184.0,115883.00000000003,6000.0,6000.0,4000,5000.0,5000.0,7000.0,0
150000,female,graduate school,single,28,0,0,0,0,0,0,40310.0,43311.0,2000.0,3000.0,1500,1000.0,5000.0,176.0,0
100000,female,graduate school,single,28,2,0,0,0,0,0,7267.0,20378.0,3000.0,3000.0,10000,1000.0,2000.0,4000.0,1
310000,female,graduate school,single,29,0,0,0,0,0,0,14780.0,50803.0,10300.0,5000.0,10000,9570.600000000013,9500.0,9600.0,0
500000,female,graduate school,single,29,0,0,0,0,0,0,73487.0,84609.0,5000.0,5000.0,5000,5000.0,5000.0,5000.0,0
120000,female,university,single,28,-1,-1,-1,-1,-1,-1,0.0,396.0,0.0,792.0,0,396.0,396.0,396.0,0
200000,female,university,married,28,0,0,0,0,0,0,127109.0,59253.0,4449.0,3555.0,3524,2300.0,2000.0,1800.0,0
180000,female,graduate school,single,30,0,0,0,0,0,-2,4511.0,2018.0,1198.0,1099.0,2009,2024.0,164.0,2159.0,0
50000,female,university,single,30,0,0,0,0,0,0,46285.0,19583.0,2169.0,1966.0,1130,5000.0,1000.0,441.0,1
210000,female,graduate school,single,30,0,0,0,0,0,0,52053.0,52108.0,2449.0,3000.0,2500,2000.0,2000.0,2000.0,0
230000,female,graduate school,single,30,2,2,2,2,2,2,136905.5000000001,115883.00000000003,9000.0,10000.0,8500,8500.0,8500.0,9600.0,1
200000,female,graduate school,single,30,-2,-2,-2,-2,-2,-2,1025.0,2698.0,1030.0,1621.0,2213,2711.0,3831.0,2213.0,0
100000,female,university,single,31,0,0,0,0,0,0,101207.0,101384.0,3800.0,4000.0,3602,3719.0,3700.0,7800.0,1
250000,female,university,single,31,0,0,0,0,0,0,136905.5000000001,26683.0,5004.0,3330.0,2000,2000.0,2000.0,3000.0,0
200000,female,university,married,31,-1,2,-1,-1,-1,-1,2025.0,1580.0,6.0,1931.0,3267,7.0,9500.0,2508.0,0
50000,female,university,married,31,0,0,-2,-2,-1,0,0.0,3251.0,0.0,0.0,0,3251.0,274.0,500.0,0
170000,female,university,married,31,1,-1,2,-1,0,0,427.0,23475.0,427.0,0.0,10000,840.0,2121.0,0.0,0
70000,female,university,married,32,0,0,0,0,0,0,22049.0,23808.0,3000.0,2000.0,4000,9570.600000000013,2000.0,1400.0,0
260000,female,graduate school,married,31,0,0,0,0,0,0,128072.0,49909.0,10300.0,10401.100000000024,5039,9570.600000000013,2854.0,29.0,0
60000,female,high school,single,32,0,0,0,0,0,0,58612.0,26607.0,2100.0,3000.0,3008,6000.0,4000.0,1000.0,0
120000,female,university,single,31,-2,-2,-2,-2,-2,-2,140.0,7501.0,140.0,4836.0,4034,7501.0,3300.0,0.0,1
100000,female,high school,single,33,0,0,0,0,0,0,70663.0,54664.0,3000.0,3000.0,2700,2000.0,2000.0,2000.0,0
500000,female,graduate school,single,34,0,0,0,0,0,0,136905.5000000001,107136.0,6018.0,5198.0,10000,9570.600000000013,9500.0,9600.0,0
230000,female,university,married,34,2,-1,-1,-1,-1,-1,2329.0,1865.0,2329.0,1894.0,2532,1865.0,1496.0,1873.0,0
330000,female,others,married,34,0,0,0,0,0,0,136905.5000000001,11383.0,10300.0,10401.100000000024,7000,3000.0,2000.0,9600.0,0
360000,female,graduate school,married,35,-2,-2,-2,-2,-2,-2,5320.0,10763.0,5352.0,1022.0,7408,9570.600000000013,5044.0,9600.0,0
180000,female,university,married,44,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
180000,female,high school,married,35,0,0,0,0,0,2,136905.5000000001,28739.0,7002.0,1807.0,2000,4000.0,0.0,9600.0,1
140000,female,university,single,35,0,0,0,0,0,0,82471.0,81465.0,4000.0,4010.0,3800,3200.0,3100.0,3000.0,0
260000,female,graduate school,married,37,1,2,2,2,0,0,59706.0,60315.0,3000.0,2800.0,0,2500.0,4000.0,4000.0,0
220000,female,graduate school,married,36,-2,-2,-2,-2,-2,-2,0.0,-232.01,0.0,2337.0,58,0.0,0.0,3500.0,0
100000,female,high school,married,42,-1,-1,-1,-1,-1,-1,631.0,631.0,631.0,3611.0,631,631.0,0.0,2113.0,0
280000,female,graduate school,married,39,-1,-1,-1,-1,-1,-2,9152.0,0.0,9152.0,335.0,2322,0.0,0.0,9436.0,0
100000,female,university,single,40,-1,-1,-2,-2,-1,-1,-28.0,2816.0,0.0,0.0,0,2844.0,2118.0,0.0,0
290000,female,high school,married,46,-1,0,0,-1,-1,0,44236.0,115883.00000000003,2207.0,1000.0,766,9570.600000000013,7000.0,5100.0,0
360000,female,graduate school,married,48,0,0,0,0,0,0,136905.5000000001,115883.00000000003,10000.0,10000.0,10000,7500.0,8000.0,8000.0,0
290000,female,high school,married,46,0,0,0,0,0,-1,9236.0,11000.0,1500.0,1400.0,1000,0.0,9500.0,500.0,0
60000,female,university,married,39,0,0,0,0,0,0,32234.0,30330.0,1506.0,1881.0,1422,1021.0,1500.0,1056.0,0
80000,female,graduate school,single,44,0,0,2,2,3,2,48893.0,55489.0,8000.0,0.0,10000,0.0,3000.0,2500.0,1
180000,female,university,married,42,0,0,0,0,0,0,126825.0,91966.0,6167.0,5800.0,5700,3600.0,3000.0,3234.0,0
200000,female,graduate school,single,37,-1,-1,-1,-1,-1,-1,2015.0,0.0,2500.0,3700.0,10000,0.0,836.0,1589.0,0
170000,female,graduate school,single,44,-1,-1,-1,-1,-1,-1,804.0,4956.0,804.0,5991.0,3957,5444.0,482.0,626.0,0
500000,female,university,single,41,-2,-2,-2,-2,-2,-2,61715.0,72628.0,10300.0,10401.100000000024,10000,9570.600000000013,9500.0,9600.0,0
340000,female,graduate school,others,42,-1,-1,-1,-1,-1,0,136905.5000000001,115883.00000000003,10300.0,10401.100000000024,10000,9570.600000000013,9500.0,9600.0,0
200000,female,others,married,39,-2,-2,-2,-2,-2,-2,25242.0,0.0,10300.0,3930.0,0,0.0,0.0,0.0,0
350000,female,graduate school,married,45,-1,-1,-1,-1,-1,-1,291.0,291.0,291.0,291.0,291,291.0,291.0,291.0,0
360000,female,university,married,39,0,0,-2,-1,0,0,-200.0,115883.00000000003,10300.0,1393.0,10000,9570.600000000013,2438.0,2599.0,1
130000,female,university,married,41,-1,0,-1,-1,-1,-1,1866.0,635.0,1177.0,1349.0,1609,635.0,849.0,2893.0,0
310000,female,university,married,44,-1,0,0,0,0,0,67729.0,100656.0,10000.0,10401.100000000024,5000,4000.0,3300.0,5000.0,0
110000,female,university,married,46,0,0,0,0,0,0,109551.0,50951.0,4560.0,1808.0,1825,1817.0,1882.0,1893.0,0
260000,female,university,married,44,1,-1,-1,-1,-1,-1,1100.0,0.0,1106.0,2527.0,1698,0.0,5062.0,0.0,0
290000,female,graduate school,married,44,-2,-2,-2,-2,-2,-2,9636.0,7388.0,9636.0,10060.0,3948,7388.0,4482.0,8106.0,0
200000,female,graduate school,married,37,-1,-1,0,-1,0,0,23942.0,22155.0,10300.0,10112.0,10000,9570.600000000013,3000.0,9600.0,0
130000,female,university,married,40,0,0,0,2,0,0,28019.0,24873.0,2600.0,3500.0,498,3000.0,3300.0,3000.0,1
60000,female,graduate school,single,28,0,0,0,-1,-1,0,13115.0,19213.0,10008.0,2950.0,4556,9570.600000000013,800.0,900.0,0
20000,female,university,single,30,0,0,0,0,0,0,18842.0,17155.0,1300.0,1800.0,1106,435.0,1599.0,1000.0,0
300000,female,university,married,31,0,-1,-1,-1,0,0,316.0,15257.0,316.0,316.0,10000,2000.0,2690.0,2000.0,0
70000,female,high school,married,39,0,0,0,0,0,2,125680.0,115883.00000000003,4800.0,5900.0,6000,9200.0,0.0,4859.0,0
240000,female,university,married,35,-1,2,-1,-1,-1,-1,264.0,264.0,0.0,264.0,264,264.0,414.0,264.0,1
60000,female,graduate school,single,29,-1,-1,-1,-1,0,-1,7587.0,4557.0,7587.0,8028.0,8127,15.0,2992.0,7695.0,0
240000,female,graduate school,single,28,1,-2,-1,-1,-1,-1,0.0,590.0,0.0,1522.0,2141,590.0,176.0,1720.0,0
200000,female,high school,married,29,-1,-1,-2,-2,-2,-1,0.0,0.0,0.0,0.0,0,0.0,1063.0,1089.0,0
500000,female,graduate school,single,31,0,0,0,0,0,0,55947.0,70198.0,10000.0,3000.0,6000,9570.600000000013,9500.0,4313.0,0
140000,female,university,others,28,0,0,0,0,0,0,136905.5000000001,49783.0,5600.0,5500.0,2650,9570.600000000013,1000.0,620.0,1
210000,female,university,married,29,0,0,0,0,0,0,31938.0,40509.0,2000.0,10401.100000000024,1672,1600.0,1600.0,2000.0,0
240000,female,university,married,31,-1,-1,-1,-1,-1,-1,0.0,749.0,0.0,2500.0,10000,749.0,2829.0,2900.0,0
240000,female,graduate school,single,30,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,2999.0,0,0.0,0.0,0.0,0
160000,female,graduate school,single,28,-2,2,0,0,0,0,3930.0,11825.0,0.0,2000.0,5008,3007.0,2000.0,2000.0,0
50000,female,graduate school,single,29,0,0,0,0,0,0,21803.0,9759.0,1368.0,1330.0,1160,330.0,314.0,364.0,0
400000,female,graduate school,single,29,-1,-1,0,0,0,0,62545.0,70732.0,10300.0,10401.100000000024,4142,5010.0,9500.0,9600.0,0
440000,female,university,single,29,-1,-1,-1,-1,0,0,88848.0,115883.00000000003,10300.0,10401.100000000024,10000,5456.0,9500.0,7530.0,0
150000,female,graduate school,married,30,0,0,0,0,0,2,117393.0,115883.00000000003,4500.0,4500.0,4000,9570.600000000013,5000.0,3500.0,0
100000,female,university,married,27,1,-2,-2,-2,-2,-1,0.0,0.0,0.0,0.0,0,0.0,4747.0,1198.0,1
120000,female,graduate school,married,32,-1,-1,-1,-1,-1,0,0.0,1549.0,0.0,1085.0,193,1549.0,0.0,787.0,0
50000,female,university,married,28,3,2,2,7,7,7,2400.0,2400.0,0.0,0.0,0,0.0,0.0,0.0,0
150000,female,graduate school,single,32,2,2,2,2,0,0,120800.0,115883.00000000003,5900.0,6000.0,3000,4600.0,9500.0,5100.0,1
360000,female,graduate school,single,30,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
260000,female,university,married,29,0,0,0,0,0,0,136905.5000000001,105518.0,7012.0,6310.0,5871,3130.0,2966.0,3230.0,0
240000,female,university,married,43,0,0,0,0,0,0,136905.5000000001,115883.00000000003,9102.0,8602.0,9013,8195.0,8202.0,7902.0,1
180000,female,university,others,41,0,0,0,0,0,0,130282.0,66202.0,5481.0,4399.0,3008,2150.0,2147.0,2120.0,0
210000,female,university,married,42,-1,-1,-1,-1,-1,-1,3571.0,3319.0,3571.0,987.0,2469,3319.0,5387.0,1607.0,0
70000,female,university,single,34,-1,-1,-1,-1,0,0,1245.0,11632.0,1245.0,0.0,10000,1000.0,157.0,7851.0,0
500000,female,graduate school,single,35,0,0,0,0,0,0,11230.0,14384.0,10300.0,1244.0,1114,2703.0,3435.0,402.0,0
500000,female,university,single,48,-1,0,0,0,0,0,47506.0,45212.0,10300.0,10401.100000000024,10000,9570.600000000013,9500.0,9600.0,0
180000,female,graduate school,single,28,0,0,0,0,0,0,48531.0,75046.0,5014.0,10000.0,10000,9570.600000000013,9500.0,9600.0,0
120000,female,university,married,31,0,0,0,0,0,0,44610.0,34360.0,2000.0,1732.0,2041,1000.0,1500.0,1000.0,0
200000,female,university,married,33,0,0,0,0,0,0,14633.0,8967.0,3000.0,2000.0,5000,2000.0,1000.0,2000.0,0
140000,female,university,married,33,0,0,0,-2,-1,0,90212.0,66441.0,3133.0,0.0,0,9570.600000000013,3000.0,3096.0,0
20000,female,high school,single,34,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1
220000,female,graduate school,married,39,-1,-1,-1,-1,-1,-1,419.0,419.0,419.0,419.0,419,419.0,419.0,419.0,0
290000,female,graduate school,married,32,-2,-2,-2,-2,-2,-2,3686.0,1509.0,3686.0,3112.0,8164,1509.0,8262.0,2032.0,1
260000,female,university,single,37,-1,-1,-1,-1,-1,-1,188.0,188.0,188.0,189.0,192,188.0,0.0,526.0,0
220000,female,graduate school,single,34,0,0,0,0,0,0,136108.0,23728.0,7245.0,6121.0,1551,875.0,1800.0,300.0,0
80000,female,high school,others,40,2,2,3,2,-1,-1,5395.0,779.0,5000.0,0.0,0,885.0,5889.0,4239.0,0
160000,female,university,married,41,0,0,0,0,0,0,13453.0,13833.0,1206.0,1329.0,1098,374.0,400.0,364.0,0
500000,female,graduate school,single,37,0,0,0,0,0,0,74776.0,61248.0,3032.0,3200.0,1946,1734.0,2000.0,4128.0,0
230000,female,university,married,42,-2,-2,-1,-1,-1,0,-69.0,33389.0,0.0,300.0,4749,9570.600000000013,5000.0,3000.0,0
120000,female,high school,married,39,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1
360000,female,graduate school,married,38,-2,-2,-2,-2,-2,-2,7830.0,1947.0,7954.0,4044.0,6715,1956.0,2076.0,2003.0,0
220000,female,graduate school,single,39,-1,-1,-2,-1,-1,-1,-200.0,4040.0,0.0,0.0,4240,0.0,0.0,0.0,0
120000,female,graduate school,single,32,-1,2,0,-1,-1,-1,696.0,1594.0,0.0,1179.0,1799,1594.0,1255.0,1133.0,0
360000,female,university,single,33,-1,-1,0,0,0,0,9523.0,9743.0,9666.0,2000.0,1000,0.0,0.0,536.0,0
120000,female,graduate school,married,42,-1,-1,-1,-1,-1,-1,881.0,607.0,881.0,1781.0,1885,607.0,687.0,1203.0,1
50000,female,graduate school,married,32,0,0,0,0,0,2,28187.0,32329.0,1500.0,1491.0,1818,2600.0,0.0,1400.0,0
290000,female,university,married,35,0,0,0,0,0,0,136905.5000000001,110016.0,10050.0,8007.0,4005,2500.0,9500.0,2060.0,0
